Time Stamp,User ID,Door Opened,Door Closed,Tailgating Detected,Human Feedback,Generation Logic,Human Logic explaining the feedback for the episode
2025-04-29 16:52:00,user_42,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-29 16:52:01,user_42,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-29 16:52:07,user_42,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-29 17:36:00,user_120,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-29 17:36:00,user_9,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-29 17:36:01,user_120,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-29 17:36:02,user_120,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-29 17:36:05,user_9,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-29 17:36:05,user_120,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-29 17:36:08,user_9,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-29 17:36:08,user_120,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 08:02:00,user_153,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 08:02:02,user_153,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 08:02:03,user_153,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 08:02:04,user_153,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 09:48:00,user_115,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 09:48:03,user_115,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 09:48:03,user_115,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 09:48:04,user_115,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 10:03:00,user_154,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 10:03:01,user_154,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 10:03:01,user_154,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 10:03:01,user_154,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 10:03:06,user_154,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 10:22:00,user_188,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-30 10:22:02,user_188,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-30 10:22:10,user_188,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-30 10:22:11,user_188,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-30 10:22:12,user_188,0,1,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-04-30 11:02:00,user_83,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 11:02:01,user_83,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 11:02:03,user_83,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 11:02:04,user_83,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 11:02:05,user_83,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 12:16:00,user_34,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-30 12:16:10,user_34,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-30 12:16:11,user_34,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-30 12:16:15,user_34,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-30 12:16:18,user_34,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-04-30 13:30:00,user_94,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 13:30:04,user_94,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 13:30:08,user_94,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 16:21:00,user_33,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 16:21:01,user_33,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 16:21:02,user_33,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 16:21:06,user_33,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 16:21:08,user_33,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 17:16:00,user_150,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 17:16:04,user_150,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 17:16:06,user_150,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-04-30 17:16:09,user_150,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 03:02:00,user_108,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-01 03:02:01,user_108,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-01 03:02:07,user_108,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-01 03:02:08,user_108,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-01 03:02:20,user_108,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-01 09:17:00,user_29,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-01 09:17:07,user_29,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-01 09:17:08,user_29,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-01 09:17:16,user_29,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-01 09:18:00,user_158,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 09:18:03,user_158,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 09:18:04,user_158,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 09:18:09,user_158,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 09:21:00,user_70,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 09:21:02,user_70,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 09:21:02,user_70,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 09:21:05,user_70,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 09:21:09,user_70,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 10:40:00,user_104,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 10:40:02,user_104,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 10:40:03,user_104,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 10:40:03,user_104,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 10:40:04,user_104,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 11:39:00,user_153,1,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-01 11:41:08,user_153,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-01 12:19:00,user_79,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 12:19:01,user_79,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 12:19:02,user_79,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 12:19:04,user_79,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 13:42:00,user_46,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-01 13:42:01,user_46,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-01 13:42:02,user_46,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-01 13:42:16,user_46,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-01 13:42:19,user_46,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-01 13:43:00,user_104,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 13:43:01,user_104,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 13:43:06,user_104,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 14:03:00,user_68,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 14:03:04,user_68,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 14:03:07,user_68,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 15:17:00,user_77,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-01 15:17:03,user_77,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-01 15:17:12,user_77,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-01 15:17:18,user_77,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-01 15:40:00,user_43,1,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-01 15:40:06,user_43,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-01 15:40:13,user_43,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-01 15:40:20,user_43,0,0,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-01 15:40:22,user_43,0,1,1,1,tailgating,Multiple unauthorized entries after a single swipe.
2025-05-01 16:31:00,user_121,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 16:31:03,user_121,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 16:31:03,user_121,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 16:31:03,user_121,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 16:31:04,user_121,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-01 19:47:00,user_149,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-01 19:47:28,user_149,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-01 19:47:37,user_149,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-01 19:47:38,user_149,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-02 09:29:00,user_110,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 09:29:04,user_110,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 09:29:04,user_110,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 09:29:08,user_110,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 10:50:00,user_59,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 10:50:01,user_59,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 10:50:07,user_59,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 11:17:00,user_179,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 11:17:02,user_179,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 11:17:04,user_179,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 12:44:00,user_85,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 12:44:01,user_85,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 12:44:10,user_85,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 14:21:00,user_53,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 14:21:01,user_53,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 14:21:02,user_53,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 14:21:02,user_53,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 14:21:06,user_53,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 14:52:00,user_27,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 14:52:04,user_27,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 14:52:09,user_27,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 14:52:09,user_27,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 14:52:10,user_27,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 16:12:00,user_47,1,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-02 16:12:39,user_47,0,0,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-02 16:12:55,user_47,0,1,1,0,door_held_open,Door intentionally held open for multiple people.
2025-05-02 16:42:00,user_70,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-02 16:42:03,user_70,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-02 16:42:15,user_70,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-02 17:03:00,user_15,1,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-02 17:05:30,user_15,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-02 22:45:00,user_93,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 22:45:01,user_93,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 22:45:02,user_93,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 22:45:02,user_93,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-02 22:45:05,user_93,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:01:00,user_87,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:01:06,user_87,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:01:08,user_87,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:01:09,user_87,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:16:00,user_28,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:16:01,user_28,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:16:02,user_28,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:16:03,user_28,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:16:04,user_28,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:55:00,user_145,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:55:01,user_145,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:55:02,user_145,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:55:04,user_145,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 11:55:05,user_145,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 13:36:00,user_142,1,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 13:36:01,user_142,0,0,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 13:36:03,user_142,0,1,0,0,normal,"Single authorized entry, door closed properly."
2025-05-03 16:14:00,user_77,1,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-03 16:14:02,user_77,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-03 16:14:06,user_77,0,0,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-03 16:14:18,user_77,0,1,1,0,guest_entry,Guest was invited; system flagged as tailgating.
2025-05-04 14:00:00,user_35,1,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-04 14:01:39,user_35,0,0,0,0,door_left_open,Door was left open; no door closed event logged.
2025-05-05 02:52:00,user_172,1,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-05 02:52:01,user_172,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-05 02:52:11,user_172,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-05 02:52:15,user_172,0,0,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
2025-05-05 02:52:20,user_172,0,1,1,0,janitor_cart,Janitor with cart falsely flagged as tailgating.
